GenerationNum,AverageFitness,HighestFitness
1,-610.7948,1295.457
2,-805.9193,535.8513
3,-614.0123,1249.515
4,-1129.945,513.4696
5,-96.62769,1287.769
6,-1171.157,981.605
7,-1221.89,785.4579
8,-783.9836,622.7849
9,-1242.375,889.4285
10,-689.771,1001.188
11,-828.6577,993.2584
12,-725.7321,1157.436
13,-788.1481,863.6999
14,-1008.488,1111.577
15,-530.77,1273.389
16,-1041.218,1000.49
17,-640.8215,973.9147
18,-688.9346,1303.783
19,-755.6838,909.0309
20,-1624.479,1189.458
21,276.8834,1262.733
22,475.0659,1280.225
23,20.9851,1317.029
24,226.112,1345.046
25,511.683,1305.402
26,-202.6819,1301.778
27,651.0243,1301.356
28,595.639,1278.838
29,612.8197,1333.154
30,348.3545,1298.306
31,233.6204,1335.133
32,617.6082,1310.488
33,-54.8282,1333.724
34,23.79604,1307.161
35,706.3945,1372.846
36,577.9205,1295.068
37,396.3164,1322.141
38,278.1387,1313.495
39,648.9529,1328.613
40,214.4106,1189.224
41,360.9186,1310.038
42,185.0966,1249.607
43,-92.81035,1307.69
44,-697.1255,1318.472
45,-89.70303,1311.56
46,287.4455,1331.124
47,566.7147,1279.484
48,14.99457,1328.018
49,382.557,1382.327
50,-606.4921,1252.934
51,-277.3738,1291.314
52,188.2834,1252.922
53,138.8265,1294.106
54,371.7506,1370.318
55,646.0839,1344.966
56,313.9771,1281.773
57,-181.9543,1322.481
58,-1062.517,1339.214
59,-339.2529,1311.573
60,266.2715,1329.383
61,61.63475,1247.467
62,365.7051,1298.821
63,466.3026,1360.839
64,-278.3009,1278.849
65,-649.643,1330.804
66,681.3597,1355.608
67,414.644,1338.764
68,411.5446,1288.123
69,374.2885,1327.973
70,626.514,1293.195
71,354.7691,1305.916
72,507.2116,1319.816
73,309.508,1314.324
74,411.8914,1393.656
75,772.4161,1377.196
76,1092.891,1389.157
77,1042.438,1372.503
78,585.2015,1448.285
79,548.8118,1391.56
80,580.5911,1390.938
81,997.7615,1367.603
82,612.6185,1277.587
83,876.9182,1354.037
84,732.7455,1455.141
85,462.7227,1379.361
86,614.335,1293.143
87,431.3616,1361.922
88,171.9758,1297.069
89,341.0773,1373.246
90,726.384,1424.352
91,439.2838,1275.689
92,580.7365,1381.042
93,622.1014,1323.52
94,217.5084,1313.281
95,115.4994,1395.11
96,-579.3356,1329.251
97,635.1755,1373.798
98,685.4115,1350.408
99,479.1559,1746.569
100,380.4559,1313.001
101,430.9774,1309.603
102,1027.166,1435.294
103,1004.53,1344.254
104,697.1857,1393.148
105,801.0266,1373.318
106,856.9722,1365.273
107,421.7204,1402.104
108,972.351,1405.311
109,677.7797,1364.59
110,160.3905,1340.069
111,230.4502,1312.329
112,190.164,1289.098
113,-75.25905,1345.314
114,742.5869,1400.66
115,449.3412,1333.148
116,906.6564,1320.595
117,358.084,1266.591
118,313.2492,1267.064
119,591.6835,1337.58
120,-414.0276,1294.737
121,723.3409,1288.587
122,736.7004,1223.465
123,469.8487,1426.193
124,197.6287,1314.033
125,553.7495,1327.466
126,-22.77793,1263.239
127,431.9511,1375.82
128,369.4322,1255.199
129,463.3542,1354.934
130,-149.0973,1347.717
131,-71.87435,1307.825
132,622.1517,1296.55
133,-396.2667,1274.15
134,-433.6719,1276.008
135,-265.7298,1301.203
136,-438.2741,1253.11
137,323.1693,1381.73
138,192.9502,1308.37
139,506.2143,1267.087
140,-364.4438,1289.543
141,-157.4549,1292.671
142,-155.5093,1303.205
143,-511.2631,1292.27
144,-261.1812,1318.465
145,-240.9006,1219.128
146,228.4111,1306.13
147,243.1878,1334.922
148,989.3465,1358.507
149,874.0363,1443.928
150,558.4172,1340.326
151,-41.09809,1302.838
152,-16.72803,1330.827
153,140.4806,1412.805
154,388.4268,1691.65
155,791.4454,1421.724
156,227.261,1396.487
157,-53.0491,1470.347
158,296.405,1572.703
159,842.1552,1565.841
