GenerationNum,AverageFitness,HighestFitness
1,-1216.734,833.3978
2,-635.5531,771.7888
3,-1500.887,1250.314
4,-303.9705,1177.42
5,-943.3987,576.1774
6,-864.4847,974.6633
7,-974.0916,967.8235
8,-958.6635,1273.614
9,-281.0274,1182.796
10,-1538.823,960.4914
11,-507.4515,1137.314
12,-297.2084,981.1069
13,-1086.008,914.6997
14,-576.7452,1267.74
15,-548.1269,1186.558
16,-1001.439,1189.139
17,-991.5692,845.0267
18,-1095.472,1148.847
19,-1380.32,974.1235
20,-745.6474,1218.726
21,-687.9711,1284.708
22,288.1141,1284.791
23,-677.749,1296.188
24,-643.6743,1295.05
25,16.66545,1253.026
26,-352.4311,1301.149
27,381.8189,1415.006
28,-407.0309,1264.3
29,184.8012,1344.951
30,-78.46515,1319.286
31,-250.1803,1290.532
32,53.38884,1197.02
33,-500.8559,1154.166
34,-160.4301,1376.013
35,-76.24323,1319.57
36,201.4568,1333.478
37,326.8713,1277.97
38,436.6303,1283.313
39,-487.5538,1194.52
40,288.3735,1402.443
41,790.0058,1379.053
42,-63.78757,1138.809
43,155.122,1317.924
44,81.66872,1336.309
45,30.72493,1273.939
46,-265.6821,1241.362
47,348.5703,1317.005
48,381.4983,1286.743
49,-341.2371,1229.819
50,160.0864,1255.368
51,410.1939,1256.725
52,236.598,1316.849
53,701.7704,1305.94
54,80.36018,1281.981
55,-205.9672,1356.667
56,-535.052,1327.854
57,43.08743,1313.519
58,-204.8718,1298.384
59,-522.8879,1242.557
60,-872.2998,1292.954
61,-428.8535,1288.23
62,-1337.724,1293.242
63,-460.5963,1318.619
64,-43.07955,1349.161
65,-794.7338,1331.702
66,-158.4408,1259.796
67,-367.6991,1315.403
68,156.7878,1315.492
69,-108.1449,1294.113
70,-179.1615,1300.592
71,-166.8756,1256.848
72,541.7823,1194.559
73,231.8303,1282.174
74,746.8265,1281.659
75,255.0596,1264.683
76,-654.7527,1284.028
77,220.9315,1137.551
78,599.3355,1290.898
79,16.39477,1271.886
80,498.0497,1248.023
81,-63.62469,1324.156
82,336.1404,1285.319
83,756.8094,1287.953
84,591.078,1314.708
85,663.3461,1296.892
86,438.3221,1448.64
87,-105.9445,1295.635
88,582.3179,1331.178
89,270.6219,1280.565
90,-172.9936,1355.176
91,117.0111,1269.54
92,-114.1604,1245.469
93,20.36451,1277.036
94,-49.63767,1301.808
95,206.1201,1370.849
96,509.1292,1321.985
97,482.5254,1298.959
98,439.778,1302.804
99,78.44611,1321.289
100,4.671191,1328.155
101,466.918,1359.628
102,-388.978,1307.033
103,628.9557,1354.677
104,504.9262,1334.028
105,22.58059,1353.632
106,351.1513,1426.08
107,127.5057,1329.407
108,357.9886,1272.809
109,463.8844,1335.925
110,599.6557,1360.412
111,236.2095,1332.521
112,753.5148,1300.85
113,235.1901,1322.2
114,628.7959,1308.301
115,739.4122,1243.004
116,639.9359,1380.234
117,609.847,1286.043
118,398.8809,1345.913
119,556.8589,1311.241
120,391.5785,1341.992
121,523.937,1287.165
122,256.585,1331.952
123,735.2839,1307.51
124,325.7515,1293.892
125,591.3161,1378.42
126,896.0446,1301.966
127,819.5371,1299.505
128,205.5912,1341.062
129,93.42349,1319.15
130,-54.29961,1329.22
131,19.66816,1376.048
132,136.711,1267.811
133,541.1378,1308.31
134,558.8242,1380.401
135,217.8065,1315.37
136,361.2656,1298.29
137,751.7259,1302.885
138,537.1785,1231.198
139,738.1067,1280.892
140,-109.5086,1368.641
141,628.1566,1260.845
142,826.2111,1289.742
143,711.5724,1250.947
144,671.4573,1339.534
145,641.6655,1299.533
146,247.9436,1470.925
147,418.0195,1326.019
148,-104.477,1339.06
149,561.7632,1282.77
150,561.3599,1321.931
151,919.4662,1335.953
152,851.7417,1336.631
153,123.8254,1425.947
154,607.8973,1313.119
155,585.2381,1360.219
156,252.4971,1567.778
157,-187.8892,1337.981
158,640.2683,1350.891
159,441.538,1337.44
160,653.2925,1322.654
161,-18.02868,1324.511
162,771.0148,1401.714
163,674.6901,1344.702
164,-92.99877,1384.682
165,523.4225,1346.253
166,132.0143,1446.037
167,254.2191,1336.62
168,-17.95718,1729.311
169,-184.8413,1460.06
170,-292.3303,1326.597
171,271.6458,1455.25
172,-984.221,1344.003
173,-176.8219,1448.471
174,-299.1328,1382.7
175,275.5391,1725.2
176,40.12861,1345.983
177,357.3846,1901.574
178,93.09129,1346.19
179,-360.9708,1342.652
180,98.78432,1419.496
181,-315.836,1463.841
182,624.4357,1386.613
183,75.48569,1358.733
184,382.8062,1372.047
185,-520.8352,1347.359
186,0.8765808,1319.573
187,135.9068,1332.657
188,-893.3918,1527.298
189,270.0539,1431.339
190,218.712,1369.737
191,574.8923,1421.933
192,183.157,1450.83
193,371.2163,1399.455
194,660.8668,1663.659
195,635.0895,1483.95
196,161.6782,1599.914
197,371.1827,1679.562
198,-25.00964,1456.207
199,-25.19326,1424.673
200,301.8523,1655.165
201,690.7057,1508.501
202,507.4419,1602.823
203,647.0259,1554.295
204,538.7857,1486.969
205,565.2333,1564.535
206,764.5118,1551.266
207,491.4161,1610.851
208,498.7265,1561.023
209,1132.881,1504.726
210,-97.76984,1552.382
211,860.3555,1763.26
212,-40.36394,1338.56
213,297.7821,1675.005
214,-391.7357,1837.812
215,375.6411,1376.093
216,335.0451,1579.878
