GenerationNum,AverageFitness,HighestFitness
1,-1808.726,1136.807
2,-547.4287,1225.194
3,-857.4778,1309.661
4,-574.4352,1285.387
5,-1225.773,842.2964
6,-820.0847,986.9432
7,-1137.861,992.2032
8,-408.9305,905.8664
9,-1541.812,888.6047
10,-657.8552,761.0569
11,-1470.376,743.0215
12,-1037.464,797.1956
13,-1060.514,1148.269
14,-729.7965,730.4661
15,-535.0334,1207.361
16,-464.0504,1232.259
17,-1181.914,730.4628
18,41.4459,1188.027
19,-877.532,892.3018
20,-679.8972,847.8557
21,141.096,1332.651
22,-1126.299,1422.013
23,495.3951,1347.803
24,-3.778418,1280.042
25,-742.8275,1336.354
26,-208.6867,1315.207
27,-385.0161,1326.286
28,367.6849,1315.7
29,189.7716,1325.01
30,734.6486,1359.174
31,-608.1615,1364.902
32,381.123,1368.597
33,549.0937,1420.412
34,507.0805,1358.826
35,405.9031,1338.063
36,6.361963,1396.09
37,-107.2099,1339.884
38,-307.588,1322.841
39,-790.0009,1326.937
40,-198.0038,1334.301
41,-348.7608,1369.462
42,-63.11868,1324.226
43,581.6779,1325.955
44,-287.0746,1324.383
45,-669.0473,1345.08
46,216.706,1355.789
47,102.472,1356.042
48,32.52538,1365.177
49,-116.818,1358.688
50,1.887555,1361.946
51,-407.9025,1346.978
52,308.6818,1346.931
53,227.2149,1371.732
54,321.175,1347.977
55,448.1583,1503.838
56,-2.412512,1460.322
57,774.7333,1348.485
58,424.5032,1385.111
59,441.5059,1353.512
60,-1000.57,1392.958
61,-172.2081,1369.158
62,-364.229,1373.012
63,218.3599,1361.773
64,-2.847205,1388.305
65,-336.8029,1379.001
66,-257.3575,1313.772
67,-1769.506,1320.186
68,602.4401,1346.855
69,11.23188,1224.705
70,-237.775,1331.198
71,676.3895,1323.217
72,600.2955,1380.513
73,371.4114,1339.851
74,35.28768,1405.391
75,277.9685,1372.777
76,246.9127,1302.604
77,3.820329,1293.139
78,-14.10205,1328.255
79,321.5947,1362.345
80,505.7804,1448.534
81,129.5169,1354.001
82,-241.4556,1411.423
83,-637.0231,1328.962
84,-328.4171,1370.653
85,274.4279,1323.076
86,-635.3401,1325.818
87,396.0571,1398.668
88,461.8826,1336.002
89,-108.2274,1368.225
90,-740.0078,1334.618
91,-44.82075,1335.62
92,204.3088,1284.437
93,-107.9586,1435.894
94,252.7911,1283.692
95,-86.34433,1525.499
96,419.198,1428.402
97,162.8238,1447.902
98,681.3405,1462.702
99,-172.814,1302.888
100,459.3201,1542.388
101,335.4051,1443.734
102,-284.1099,1461.599
103,645.3447,1289.689
104,460.631,1276.376
105,440.7157,1309.346
106,273.5636,1387.031
107,-157.251,1401.941
108,722.062,1397.465
109,-109.7065,1214.328
110,260.5634,1379.553
111,195.476,1334.585
112,374.7792,1457.769
113,561.6524,1351.908
114,164.0247,1416.281
115,437.5868,1388.943
116,-188.5164,1460.102
117,697.3674,1551.262
118,-16.23403,1343.567
119,196.4244,1379.689
120,-468.0623,1434.456
121,-585.6326,1298.078
122,-934.2796,1341.065
123,164.1364,1381.888
124,-217.6533,1418.544
125,-1196,1394.353
126,-356.7794,1346.182
127,-798.9758,1466.288
128,415.4712,1461.991
129,404.0291,1481.742
130,-415.2887,1325.875
131,408.0389,1457.766
132,-634.7192,1371.847
133,257.2807,1379.84
134,-12.11985,1456.21
135,394.4488,1567.166
136,458.1306,1409.989
137,801.5199,1473.419
138,-395.1629,1347.506
139,-1329.168,1386.928
140,-149.1938,1258.679
141,218.9658,1187.964
142,303.1002,1250.751
143,620.7921,1233.995
144,151.2614,1342.081
145,563.7339,1404.973
146,15.38671,1418.471
147,-38.50406,1265.287
148,-175.0149,1356.335
149,-931.1088,1145.367
150,111.6926,1341.124
151,40.61178,1274.384
152,-99.69585,1386.788
153,-92.00932,1268.529
154,-211.6895,1327.947
155,466.2835,1470.375
156,480.1503,1355.786
157,-297.2784,1207.047
158,188.3592,1308.528
159,816.1881,1364.061
160,129.3645,1263.211
161,251.545,1269.51
162,-383.1278,1372.59
163,-428.7617,1359.173
164,-75.28136,1366.573
165,348.9184,1288.134
166,-22.03255,1316.329
167,627.5395,1451.214
168,484.6406,1358.692
169,202.7333,1293.145
170,380.3442,1394.194
171,567.9095,1520.974
172,-331.4694,1617.866
173,8.20846,1676.378
174,-129.766,1687.407
175,27.83438,1685.578
176,-480.8173,1749.62
177,-181.3163,2105.618
178,-21.48343,1707.257
179,-258.4283,1893.789
180,243.3442,1474.373
181,728.9816,1514.078
182,-241.1328,1445.924
183,-380.0053,1290.738
184,273.6693,1399.764
185,-238.8087,1392.638
186,-54.79328,1740.923
187,24.93315,1636.74
188,607.9665,1763.011
189,517.1534,1646.296
190,384.0565,2606.829
191,50.81156,1840.126
192,-267.0194,1521.601
193,83.00316,1527.489
194,-1191.209,1137.18
195,-278.2779,4533.236
196,590.3768,1694.857
197,662.1095,2278.217
198,241.1541,1580.865
199,813.563,1919.663
200,192.2793,1579.348
201,186.9771,1565.667
202,1799.434,29472.79
203,445.7148,1826.479
204,582.5429,3447.388
205,78.12093,3343.777
206,-270.3718,3225.122
207,-87.58225,1711.6
208,-34.24143,1614.529
209,-1078.579,1794.049
210,109.9558,2524.783
