GenerationNum,AverageFitness,HighestFitness
1,122.0706,1150.606
2,-507.0229,971.898
3,-708.1376,1125.366
4,-593.6779,1356.573
5,-1018.706,966.7833
6,-544.8629,1437.989
7,-360.7101,1310.105
8,-956.293,957.8789
9,-1258.59,961.4374
10,-1144.008,1157.124
11,-1318.398,1141.947
12,-742.7956,980.5201
13,-47.99226,1202.224
14,-768.9874,957.9405
15,-823.932,1315.144
16,-1349.067,957.8876
17,-423.3119,1456.139
18,-730.9534,1231.736
19,-1819.032,1408.367
20,-357.2385,1450.157
21,506.5488,1369.916
22,725.2261,1370.17
23,305.3058,1358.839
24,706.2338,1360.63
25,246.2243,1396.342
26,26.75414,1396.116
27,248.3169,1671.083
28,570.9799,1455.394
29,-84.73894,1642.613
30,432.6011,1413.296
31,745.3404,1833.42
32,395.6976,1697.255
33,-63.41291,1783.211
34,97.46496,1747.525
35,71.77599,1740.198
36,909.1566,1547.614
37,867.6006,1726.73
38,-1585.147,1550.516
39,388.747,1616.645
40,360.3873,1547.077
41,277.1395,1490.75
42,1014.61,1648.144
43,-738.2142,1793.393
44,936.0041,1717.419
45,-566.0948,1778.331
46,692.7769,1706.2
47,452.5842,1662.826
48,89.73244,1879.907
49,100.936,1423.781
50,798.1718,1683.059
51,396.251,1443.949
52,597.7647,1683.642
53,572.7262,1450.268
54,-893.2087,1684.712
55,-118.218,1699.258
56,1049.943,1802.155
57,-514.8025,1807.911
58,-735.4403,1755.234
59,-1581.057,1544.167
60,-125.625,1459.518
61,-639.096,1516.924
62,-86.80893,1555.654
63,-1592.661,1683.142
64,570.7136,1671.132
65,273.3831,1465.114
66,676.4325,1713.159
67,-548.0187,1411.348
68,366.7114,1599.79
69,-400.5342,1411.354
70,475.3212,1567.717
71,-276.541,1570.511
72,-132.9678,1497.314
73,4.788062,1556.451
74,-392.8277,1486.658
75,-522.3686,1583.928
76,-89.2477,1492.112
77,733.0111,1497.123
78,-1182.389,1508.789
79,282.8116,1487.897
80,-53.07371,1521.596
81,-689.2891,1496.794
82,405.3755,1547.734
83,591.3062,1503.467
84,-499.8477,1616.934
85,142.351,1654.298
86,-30.65497,1503.303
87,-857.9489,1503.687
88,745.9555,1506.329
89,-181.5574,1564.622
90,743.7927,1517.081
91,248.2824,1513.879
92,-1585.518,1537.462
93,-1130.587,1517.503
94,160.8616,1511.288
95,-761.0363,1507.198
96,-709.2487,1517.331
97,354.9316,1657.747
98,291.2342,1812.839
99,-839.9806,1672.032
100,-2868.125,1340.006
101,-1209.469,1684.649
