GenerationNum,AverageFitness,HighestFitness
440,-1399.674,729.5226
441,-2556.8,731.2604
442,-1952.319,626.9996
443,-2153.568,633.2473
444,-1093.228,745.5067
445,-843.4172,541.8172
446,-1406.616,638.1949
447,-1429.703,779.9685
448,-1529.545,919.4304
449,-1792.398,682.6733
450,-635.4833,669.8419
451,-1557.741,702.7794
452,-791.4178,876.7167
453,-1663.465,579.9891
454,-1663.448,608.2756
455,-2078.78,651.1595
456,-1743.196,858.7125
457,-1722.338,746.1803
458,-1345.101,721.2478
459,-1094.472,734.3162
460,-2081.892,860.2194
461,-1106.773,761.412
462,-2249.648,541.907
463,-2180.307,695.4489
464,-2921.748,755.2505
465,-2256.062,498.079
466,-226.4787,920.5608
467,-2654.031,642.9323
468,-3634.334,667.6453
469,-5037.984,314.8626
470,-912.3062,758.7537
471,-2810.747,481.3829
472,-2754.338,643.0543
473,-2453.244,320.596
474,-2541.452,857.0488
475,-4180.278,208.6277
476,-3024.153,11.99739
477,-1726.904,523.8427
478,-1768.166,297.8214
479,-2650.807,683.4387
480,-2203.176,453.8368
481,-1651.001,184.5667
482,-2491.425,739.9861
483,-2707.97,190.7227
484,-1764.937,762.5576
485,-3573.905,457.2136
486,-2501.832,625.2021
487,-3332.702,795.8755
488,-3771.192,430.5175
489,-3030.286,707.6551
490,-4896.898,940.5942
491,-2366.385,714.925
492,-3826.705,848.1382
493,-2728.552,578.7551
494,-2284.61,630.546
495,-1658.057,768.7407
496,-1997.262,562.575
497,-893.9497,568.5405
498,-1662.066,725.0981
499,-1797.303,586.3414
500,-1561.939,567.4937
501,-1076.194,470.4498
502,-1983.955,927.7811
503,-1356.395,775.0561
504,-970.4207,454.8377
505,-877.2835,905.9509
506,-1458.459,923.197
507,-1447.733,391.6642
508,-909.8146,910.4872
509,-1023.585,679.7258
510,-990.7196,656.0764
511,-869.8463,658.256
512,-2220.196,563.5468
513,-1980.083,693.7826
514,-1261.55,818.2596
515,-2410.444,599.5911
516,-1254.024,669.2654
517,-1974.428,496.5416
518,-2635.755,827.4945
519,-2848.774,729.6774
520,-2063.775,485.2835
521,-1459.641,743.564
522,-2846.87,673.1874
523,-415.7342,761.8925
524,-2117.274,627.4666
525,-1674.635,699.9655
526,-2682.484,591.6219
527,-1521.112,738.8879
528,-1213.589,699.8101
529,-2296.555,657.6302
530,-999.6001,712.8634
531,-2626.021,688.9677
532,-1305.12,681.3528
533,-998.9627,735.8251
534,-1341.288,709.5764
535,-365.0734,784.4763
536,-1166.028,467.2401
537,-753.6158,818.4244
538,-978.0002,601.1897
539,-389.9139,639.9997
540,-911.4857,824.8132
541,-930.3413,506.6283
542,-1003.408,328.174
543,-899.1196,857.3994
544,-2062.445,727.3171
545,-957.3783,614.9819
546,-875.6591,752.5034
547,-2156.86,605.6984
548,-1673.892,652.6582
549,-1550.64,506.0286
550,-1025.339,452.7461
551,-1380.912,452.1715
552,-1737.148,699.0873
553,-1105.858,812.828
554,-1191.38,564.899
555,-2222.267,376.0044
556,-1723.429,715.1505
557,-1872.188,716.1783
558,-1933.545,791.4575
559,-1518,827.4033
560,-1492.22,768.2181
561,-2255.699,378.1074
562,-2477.109,593.9046
563,-2887.192,440.3311
564,-2673.815,746.0283
565,-1805.174,364.7504
566,-2839.577,909.3514
567,-2285.465,1174.059
568,-2388.992,610.9019
569,-4078.765,640.1835
570,-4919.439,515.9597
571,-2044.31,777.6652
572,-3242.659,652.6428
573,-2494.292,619.004
574,-2817.806,537.0877
575,-3419.027,289.8631
576,-3781.732,377.4086
577,-1722.989,673.4036
578,-3526.196,135.3275
579,-2148.104,789.0576
580,-2123.307,126.2294
581,-1016.152,421.7165
582,-3274.47,185.1534
583,-2753.06,613.3051
584,-1787.773,696.0154
585,-1258.728,633.9833
586,-2301.823,536.9986
587,-1712.102,617.7949
588,-2665.744,294.204
589,-1721.62,760.8533
590,-2585.875,658.5297
591,-1375.372,482.5378
592,-2406.391,351.88
593,-1653.532,685.1696
594,-1139.038,532.4454
595,-864.6787,570.688
596,-1722.803,708.3686
597,-338.8754,477.7319
598,-1670.797,670.6706
599,-1567.26,648.2457
600,-1274.323,654.3781
601,-1527.505,1267.619
602,-1015.621,598.1262
603,-735.4512,1235.64
604,-1488.97,614.0633
605,-1347.535,374.3669
606,-1266.183,673.0552
607,-878.7306,512.861
608,-813.0533,607.515
609,-1375.706,861.136
610,-1562.39,402.3978
611,-2476.304,545.4158
612,-1095.528,566.2758
613,-486.0181,711.072
614,-1815.57,754.9608
615,-1004.121,524.0231
616,-852.1312,525.0212
617,-2143.894,664.1644
618,-499.7684,607.7016
619,-2592,862.1993
620,-2213.756,528.6161
621,-1042.58,837.8204
622,-1178.635,888.9344
623,-1890.509,454.7299
624,-1907.439,935.7778
625,-2449.344,689.4428
626,-1117.49,755.1302
627,-2352.642,670.7225
628,-1629.048,522.0862
629,-3222.298,940.6517
630,-2458.292,609.0321
631,-1878.477,1116.985
632,-1509.367,464.5858
633,-1353.694,710.1967
634,-584.6232,798.4846
635,-1268.16,737.639
636,-911.8836,738.7076
637,-683.4277,787.1863
638,-390.0854,941.0379
639,-228.5425,712.4708
640,-1124.264,719.7776
641,-400.81,741.4357
642,-1309.915,737.2953
643,-1540.227,684.4089
644,-287.5687,885.1373
645,-1548.806,742.6039
646,-2346.647,605.6682
647,-1353.081,766.5782
648,-957.5991,662.6373
649,-3156.571,487.3321
650,-994.7479,612.4224
651,-1696.546,769.3304
652,-1321.257,830.2654
653,-1139.25,821.8914
654,-1549.854,634.0625
655,-3891.6,702.921
656,-950.8019,479.6821
657,-2415.345,640.0884
658,-3529.291,1116.379
659,-3030.498,653.6879
660,-912.6295,611.6109
661,-1497.094,832.5367
662,-1347.841,792.9656
663,-2457.751,603.3727
664,-1455.132,591.222
665,-558.8068,627.5173
666,-1154.493,820.3809
667,-2927.161,813.5774
668,-2046.552,641.2054
669,-904.8527,610.9827
670,-2012.545,659.0549
671,-1104.96,729.2763
672,-1727.61,657.5699
673,-1173.835,466.5329
674,-680.4525,660.6474
675,-2405.696,773.2238
676,-1619.789,713.0041
677,-2304.742,743.6096
678,-1736.668,757.6672
679,-2248.319,727.8478
680,-2560.954,1248.215
681,-1544.508,571.9374
682,-3061.397,806.5916
683,-2619.583,949.7314
684,-1786.426,597.4018
685,-2315.945,684.5072
686,-2639.54,660.1707
687,-2305.785,442.1586
688,-1440.524,680.9706
689,-1150.676,853.9941
690,-1844.962,695.9048
691,-2468.823,772.1447
692,-880.7015,820.1195
693,-1429.044,632.0533
694,-1361.485,806.2618
695,-1349.588,898.7056
696,-834.7977,390.762
697,-1694.656,557.5571
698,-983.6769,576.7692
699,-2538.812,990.8496
700,-908.3636,589.2445
701,-1450.42,707.2983
702,-3070.231,546.0569
703,-1568.366,771.2111
704,-991.5405,409.0985
705,-1518.097,536.1849
706,-2904.058,830.0549
707,-665.2561,543.0508
708,-1726.907,424.8365
709,-1528.748,845.3806
710,-1360.365,519.7813
711,-1567.068,451.5315
712,-2034.792,609.5611
713,-1646.749,588.3376
714,-1767.569,431.5756
715,-2029.698,636.1594
716,-1750.156,574.1575
717,-2697.943,477.9522
718,-2824.394,520.7994
719,-1333.977,571.8859
720,-1613.246,667.2754
721,-984.0721,651.2066
722,-2364.454,680.528
723,-1124.509,607.742
724,-848.9349,511.1709
725,-1525.77,604.9876
726,-1856.142,703.929
727,-529.5818,490.6912
728,-1537.378,594.8395
729,-1145.399,508.1201
730,-2297.008,530.379
731,-1120.284,629.468
732,-1342.089,567.9839
733,-1395.688,739.0964
734,-1335.315,692.7484
735,-752.7875,721.9976
736,-1200.476,606.991
