GenerationNum,AverageFitness,HighestFitness
485,324.4527,1391.547
486,-326.3477,1146.203
487,331.9844,1189.368
488,571.9644,1192.612
489,234.8544,1139.49
490,314.469,1363.545
491,568.77,1325.659
492,289.11,1138.671
493,-211.144,1134.614
494,128.9119,1285.346
495,476.2661,1217.716
496,-58.81356,1128.573
497,-42.01601,1120.792
498,48.18483,1156.55
499,443.8595,920.3043
500,387.119,1178.087
501,662.2987,1162.009
502,339.232,1265.346
503,236.4756,1219.613
504,707.5534,1321.474
505,910.886,1360.237
506,343.6895,1386.344
507,613.8431,1293.256
508,905.7103,1212.651
509,741.493,1256.043
510,755.2796,1191.441
511,600.5277,1185.616
512,654.1669,1214.486
513,310.4377,1398.902
514,858.8616,1348.294
515,553.1947,1443.892
516,1007.486,1337.061
517,782.4131,1167.609
518,480.0505,1229.464
519,660.1969,1339.252
520,693.4666,1192.118
521,890.2536,1321.658
522,845.0912,1295.881
523,323.8857,1519.448
524,966.848,1426.44
525,72.49957,1362.951
526,348.1804,1324.155
527,520.9693,1330.823
528,463.7873,1320.207
529,472.4608,1502.532
530,426.6602,1311.962
531,503.282,1461.471
532,228.0221,1293.225
533,862.3931,1525.82
534,-13.91764,1338.254
535,-112.068,1408.066
536,440.5276,1251.495
537,300.8107,1553.878
538,-196.1108,1419.308
539,785.3201,1417.034
540,305.0512,1423.56
541,781.1707,1371.211
542,760.6742,1283.278
543,36.92453,1289.963
544,829.7824,1409.929
545,445.4853,1295.06
546,293.4046,1195.445
547,-315.0623,1202.794
548,877.4012,1265.159
549,981.9286,1290.046
550,806.8168,1321.487
551,662.2425,1262.876
552,746.3693,1388.44
553,576.5215,1221.28
554,1071.922,1364.98
