GenerationNum,AverageFitness,HighestFitness
187,-54.66685,1402.646
188,116.5401,1343.769
189,152.3718,1245.381
190,59.53052,1321.703
191,35.04145,1360.416
192,-468.9467,1349.5
193,124.0518,1499.607
194,27.39006,1321.524
195,-95.15359,1343.942
196,506.228,1329.019
197,429.2057,1424.088
198,613.9667,1329.039
199,-464.6431,1346.11
200,582.2758,1313.882
201,388.39,1366.891
202,-89.08596,1306.794
203,-360.5435,1326.728
204,73.4734,1347.161
205,417.2955,1316.279
206,-658.7872,1356.016
207,472.8735,1355.363
208,229.2283,1335.996
209,142.7581,1338.747
210,-280.4047,1324.194
211,-229.852,1298.447
212,-526.6721,1288.98
213,475.2032,1349.411
214,32.33094,1308.462
215,470.1378,1328.604
216,452.1293,1338.377
217,395.3653,1327.5
218,880.5616,1323.517
219,48.74922,1344.307
220,328.1437,1328.124
221,724.462,1287.134
222,-43.92036,1313.408
223,352.2827,1316.066
224,556.6449,1409.668
225,774.579,1326.445
226,697.0031,1392.582
227,183.2247,1326.654
228,-208.84,1324.535
229,-536.4069,1308.932
230,581.3973,1332.379
231,690.6853,1378.371
232,-399.9449,1293.837
233,513.1508,1329.105
234,150.7607,1318.111
235,23.61111,1339.736
236,-25.67512,1317.393
237,443.4335,1275.353
238,503.132,1380.534
239,683.3004,1318.942
240,491.0513,1354.576
241,151.9245,1303.682
242,203.044,1350.661
243,6.86723,1306.323
244,450.0867,1314.713
245,313.8185,1364.775
246,718.2333,1299.885
247,76.41516,1391.028
248,473.5765,1330.617
249,94.95161,1323.261
250,190.3181,1299.895
251,319.0556,1328.354
252,-316.6064,1255.514
253,273.9455,1307.755
254,491.2764,1270.876
255,256.4656,1286.509
256,300.3141,1327.182
257,728.4974,1313.208
258,603.2885,1336.025
259,696.5529,1318.343
260,632.0071,1313.014
261,657.6255,1322.162
262,-30.87467,1322.258
263,544.4488,1325.368
264,810.8984,1318.022
265,600.7031,1341.928
266,390.3923,1425.478
267,661.8823,1374.875
268,406.7606,1321.417
269,493.5912,1346.082
270,908.5809,1330.752
271,-173.5701,1296.606
272,434.0514,1363.742
273,931.0402,1488.049
274,664.9678,1360.604
275,759.4092,1328.532
276,663.6646,1536.966
277,655.9877,1346.567
278,658.3778,1341.104
279,379.0446,1390.895
280,657.4496,1328.393
281,483.7746,1324.093
282,124.1709,1289.384
283,-369.5804,1349.805
284,-259.088,1336.562
285,279.1081,1348.831
286,93.08191,1268.377
287,435.6346,1443.292
288,721.8693,1336.329
289,799.8636,1330.148
290,532.2467,1444.703
291,853.0072,1343.677
292,990.021,1582.126
293,725.1901,1501.828
294,462.3474,1473.167
295,-321.4752,1478.599
296,645.7352,1521.695
297,27.6242,1556.377
298,255.741,1512.524
299,507.772,1533.897
300,-449.125,1250.865
301,533.5177,1540.905
302,71.24982,1472.745
303,112.975,1439.591
304,1044.214,1391.477
305,135.5182,1556.408
306,879.382,1435.265
307,502.5961,1377.986
308,655.8595,1431.381
309,795.7719,1364.468
310,532.2955,1377.522
311,792.4791,1425.641
312,637.0643,1480.054
313,449.5024,1447.536
314,480.4952,1423.275
315,444.0064,1450.657
316,770.4061,1480.374
317,627.038,1451.827
318,529.8174,1373.981
319,-59.2366,1442.175
320,588.1165,1552.318
321,307.3334,1419.432
322,904.1351,1378.927
323,878.4838,1544.661
324,478.196,1297.562
325,524.2318,1495.275
326,351.3115,1429.497
327,274.5477,1403.206
328,717.559,1339.046
329,595.0335,1606.721
330,292.2234,1416.485
331,766.9604,1349.656
332,45.23876,1327.157
333,431.4092,1358.452
334,555.7916,1339.837
335,79.83362,1296.691
336,125.252,1426.881
337,968.6413,1414.356
338,154.0651,1337.609
339,657.1493,1351.018
340,672.779,1462.882
341,777.0204,1471.508
342,695.6235,1398.678
343,697.3532,1486.427
344,685.3248,1424.673
345,201.3441,1313.269
346,743.0078,1413.702
347,-129.8583,1411.844
348,125.1674,1348.58
349,364.7637,1416.723
350,671.0056,1443.373
351,31.11295,1290.4
352,462.0679,1418.479
353,399.9721,1456.677
354,-130.0037,1317.269
355,570.9786,1336.561
356,337.752,1344.375
357,515.4144,1364.756
358,260.5864,1268.773
359,-275.8211,1295.477
360,-725.1591,1312.604
361,182.8649,1360.346
362,8.225235,1322.187
363,825.8358,1382.181
364,-382.6092,1391.472
365,-972.3986,1221.173
366,76.1187,1293.932
367,209.9217,1304.386
368,-48.78672,1322.63
369,760.734,1348.831
370,301.9805,1341.028
371,672.5575,1350.659
372,754.7948,1360.195
373,598.4493,1362.907
374,436.4665,1567.83
375,851.0602,1377.851
376,909.8431,1380.318
377,708.9791,1381.345
378,562.8638,1365.754
379,914.4779,1378.274
380,620.3206,1375.437
381,818.7272,1570.734
382,820.4299,1353.691
383,445.9568,1364.671
384,567.2743,1436.503
385,877.3706,1375.821
386,844.6807,1537.479
387,700.5985,1377.075
388,337.4342,1345.445
389,294.9638,1368.445
390,804.3746,1366
391,272.7064,1324.717
