GenerationNum,AverageFitness,HighestFitness
1,-365.2719,1112.216
2,-930.2444,870.6266
3,-496.5882,845.3182
4,-1556.632,1143.203
5,-1476.237,520.7771
6,-894.5127,974.591
7,-429.092,1211.191
8,-665.9719,922.7324
9,-1007.83,899.272
10,-479.5613,917.3003
11,-393.6907,818.5722
12,-605.7764,871.6583
13,-1093.292,914.5318
14,-1112.229,801.0287
15,-596.8608,983.5089
16,-474.9663,799.1264
17,-518.3678,1127.854
18,-837.7632,649.3177
19,-930.6702,995.7844
20,-834.7518,776.5026
21,-436.1654,1125.587
22,-46.40501,1220.539
23,-126.4349,1180.423
24,-471.5696,1120.808
25,331.5786,1173.592
26,-255.5487,1244.907
27,-1509.618,1186.357
28,254.4671,1129.008
29,459.3228,960.8165
30,20.99331,1121.436
31,-280.9747,1139.79
32,-1412.543,1122.394
33,-1300.957,1119.309
34,-276.2696,1150.941
35,-931.2131,1105.487
36,-585.2903,1239.532
37,-193.7559,985.0911
38,-35.07139,1147.908
39,458.6027,1247.685
40,-291.6291,1179.419
41,6.457074,1215.67
42,598.441,1347.009
43,-269.7842,1282.366
44,196.2504,1240.495
45,-337.0849,1202.015
46,595.9149,1117.552
47,334.2691,1198.055
48,-382.8199,1213.791
49,-197.9026,1139.125
50,187.219,1278.825
51,190.7578,1116.951
52,-83.97233,1149.934
53,362.7451,1108.659
54,343.8167,1148.176
55,-229.3017,987.8317
56,594.4213,1144.176
57,155.8683,1175.029
58,-137.1786,1174.746
59,-938.82,1230.382
60,-1029.615,1105.3
61,-1018.47,1225.096
62,-813.4977,1193.371
63,-640.5136,1165.094
64,-411.7296,966.3433
65,-1112.814,1179.617
66,-182.1078,1246.547
67,8.058087,1124.204
68,-2.470264,1181.404
69,-391.0474,1127.895
70,109.1831,1184.602
71,-652.8297,1239.073
72,-614.3715,1130.699
73,-481.7419,1221.571
74,-631.0596,1278.974
75,-434.3766,1162.535
76,-180.3957,1164.425
77,-62.60961,1125.421
78,274.0064,1156.006
79,-249.1043,989.1878
80,-1304.763,997.1128
81,-645.7709,985.0248
82,-1500.643,1173.451
83,-947.2682,988.2437
84,-574.7579,1150.651
85,-858.2915,1120.331
86,-531.4414,1001.413
87,-1094.325,1139.505
88,-670.559,1167.616
89,-513.4716,1141.945
90,-109.185,1142.104
91,-71.45962,1215.497
92,-149.3983,990.9892
93,75.29659,1127.169
94,230.7936,1125.173
95,-962.0638,1159.851
96,439.9395,1161.574
97,535.5321,1150.052
98,-462.9525,1130.277
99,220.6094,1124.603
100,-397.5593,1187.531
101,322.3084,1244.199
102,-374.3734,1127.473
103,121.0211,1305.247
104,105.9127,1243.025
105,468.7753,1148.161
106,-157.5397,1122.002
107,510.7826,1168.711
108,34.16274,1143.434
109,507.1855,1237.479
110,-289.1218,1159.113
111,-915.7289,1193.56
112,-426.8076,1193.374
113,-565.6208,1101.888
114,-221.6385,1202.195
115,-333.9111,1151.529
116,-368.0903,1280.718
117,-470.2897,1137.054
118,417.6426,1243.483
119,482.3465,1182.032
120,-434.4711,1106.401
121,304.5417,1187.476
122,210.1026,1253.973
123,161.9135,1154.754
124,-721.556,1212.307
125,-334.5516,1112.135
126,-455.2279,1169.1
127,111.4465,1157.971
128,-197.3383,1189.134
129,536.0318,1132.374
130,6.603455,1310.255
131,-78.6339,1171.893
132,645.7538,1141.298
133,-273.3646,1197.366
134,-162.478,1132.001
135,-260.0675,1208.278
136,-100.4921,1115.836
137,86.31752,1115.34
138,-135.0894,1227.01
139,242.8141,1179.766
140,145.2385,1191.532
141,334.437,1258.681
142,-32.87687,1162.439
143,374.3206,1171.458
144,450.787,1202.204
145,227.3185,1141.312
146,-143.4784,1198.604
147,284.2235,1173.769
148,-71.63605,1186.623
149,58.52319,1194.308
150,-146.3559,1306.143
151,637.0239,1132.029
152,340.7841,1146.465
153,337.5351,1225.818
154,284.9879,1144.661
155,526.7325,1138.275
156,159.4807,1182.85
157,271.6148,1173.14
158,-123.171,1252.126
159,545.8681,1205.327
160,-487.3882,1342.907
161,549.5992,1298.65
162,918.9924,1245.879
163,551.6877,1387.314
164,-171.3792,1443.129
165,734.019,1196.436
166,820.5195,1277.375
167,874.9229,1300.555
168,725.3958,1246.645
169,254.4112,1118.781
170,867.742,1510.597
171,1010.864,1467.063
172,975.9017,1535.27
173,604.7513,1556.771
174,647.1786,1383.24
175,986.7586,1553.996
176,1007.025,1365.456
177,966.3517,1581.143
178,1120.469,1474.314
179,882.7868,1462.028
180,687.3705,1274.945
181,986.2053,1533.459
182,1042.35,1448.836
183,1009.777,1879.709
184,952.9379,1690.169
185,900.0062,1531.693
186,931.159,1553.805
187,1113.782,1791.819
188,1205.97,1579.239
189,955.2611,1624.427
190,1111.538,2344.286
191,1045.854,1799.612
192,247.5867,1436.388
193,1001.665,1704.167
194,894.5417,1658.65
195,825.5316,1636.452
196,328.154,1408.339
197,393.187,1295.947
198,420.9357,1738.742
199,714.8816,1466.648
200,55.36045,1361.016
201,-145.4159,1451.136
202,-48.2572,1361.307
203,-415.3738,1309.662
204,-350.8224,1268.703
205,288.0414,1285.332
206,502.4232,1457.444
207,695.459,1470.766
208,-46.4597,1545.889
209,739.9567,1599.823
210,-189.9328,1464.518
211,-214.1545,1390.203
212,683.9961,1485.391
213,623.7885,1340.106
214,91.60681,1309.795
215,1001.938,1503.598
216,262.8644,1430.935
217,205.2852,1372.562
218,638.1082,1338.875
219,419.3909,1325.361
220,688.7022,1454.12
221,100.3779,1402.1
222,419.4313,1403.14
223,997.8619,1455.269
224,746.6801,1373.726
225,277.282,1384.372
226,639.0436,1662.362
227,303.7195,1464.021
228,484.0197,1552.631
229,787.721,1597.09
230,773.5001,1495.892
231,683.2222,1677.895
232,737.5149,1688.444
233,645.7971,1579.592
234,984.7449,1699.169
235,818.7379,1833.832
236,642.9937,1439.656
237,722.6378,1626.564
238,841.2766,1534.186
239,834.4977,1679.297
240,768.7752,1572.281
241,533.9525,1571.12
242,204.252,1720.147
243,606.3386,1641.597
244,929.7663,1655.557
245,653.1563,1598.69
246,416.5032,1511.519
247,826.8895,1823.383
248,118.0767,1698.621
249,663.9562,1730.126
250,445.3028,1514.296
251,206.4145,1779.164
252,595.6055,1705.381
253,122.0406,1709.511
254,446.2415,1466.38
255,617.2061,1607.413
256,936.9408,1934.557
257,863.332,1663.692
258,579.1792,1453.901
259,365.1307,1300.246
260,1096.861,1592.234
261,1256.835,2276.07
262,1459.528,1911.017
263,1136.482,2011.193
264,743.0777,1932.006
265,1019.839,2108.765
266,619.4985,2331.04
267,1097.144,2322.704
268,1087.429,2061.808
269,1301.671,2385.899
270,1186.502,2033.376
271,691.368,2467.025
272,897.6805,2337.629
273,1076.363,2438.243
274,1114.891,2446.367
275,996.1561,2372.109
276,1373.346,2121.203
277,1119.506,2046.047
278,885.0582,2307.358
279,815.7133,2066.873
280,1400.302,2304.968
281,1276.671,2259.824
282,1039.111,2363.894
283,951.371,2374.818
284,1379.113,2241.782
285,1463.695,2178.275
286,1171.472,2043.843
287,1080.084,2257.082
288,854.0156,2259.512
289,1114.796,2274.552
290,849.5477,2327.213
291,904.9785,2188.374
292,1172.755,2093.296
293,378.9858,2072.067
294,123.2108,1977.885
295,917.8368,2091.224
296,567.4234,2223.869
297,1045.953,2908.573
298,499.1569,2003.294
299,1222.749,2285.505
300,422.4164,2128.332
301,767.9114,2296.009
302,1172.902,2528.826
303,1224.212,2731.537
304,1102.754,2308.187
305,1330.407,2475.463
306,1051.85,2230.801
307,1174.554,2287.631
308,1084.379,2243.55
309,1167.525,2405.899
310,1134.209,2295.19
311,906.8511,2205.865
312,837.235,2449.123
313,1163.083,2223.481
314,1350.816,2493.438
315,815.2526,2443.715
316,1142.304,2215.621
317,755.6835,2155.835
318,983.7891,2267.489
319,894.4459,2189.548
320,824.8485,2122.357
321,438.2557,2479.129
322,775.2474,2188.907
323,1366.352,2232.637
324,1298.565,2442.411
325,1146.366,2452.26
326,706.7219,2468.523
327,729.2042,2399.689
328,1068.251,2287.607
329,548.2704,1966.789
330,1015.577,2014.67
331,1250.506,2108.115
332,537.7897,2449.023
333,866.6808,2186.382
334,1473.007,2629.9
335,1041.959,2117.24
336,276.4424,2288.094
337,908.2711,2427.889
338,869.9012,2380.767
339,1065.729,2281.101
340,1059.866,2431.153
341,990.6946,2394.464
342,716.6463,2279.27
343,1390.522,2477.827
344,923.0008,2371.401
345,775.0558,2079.581
346,1132.87,2377.55
347,284.6659,1907.095
348,540.1694,2120.198
349,507.9299,2037.817
350,658.9167,2192.347
351,787.3422,1777.415
352,172.6702,2165.081
353,1017.53,2264.923
354,521.9168,2443.789
355,144.4013,2608.135
356,784.8143,2146.553
357,1148.911,2151.875
358,1093.189,2662.758
359,1139.285,2303.909
360,1011.087,2312.639
361,1233.697,2207.508
362,801.8311,2005.998
363,373.2749,2342.459
364,1058.925,2188.696
365,1031.437,2287.331
366,1194.393,2403.422
367,860.9082,2216.677
368,1022.614,2469.465
369,868.9795,2265.246
370,1300.604,2396.996
371,327.3463,2428.423
372,1164.87,2878.351
373,1043.251,2237.704
374,1113.295,2498.438
375,280.6074,2307.715
376,659.2949,2344.186
377,1430.284,2497.652
378,776.5189,2640.825
379,552.6305,2164.023
380,1272.927,2404.529
381,844.8418,2176.319
382,1261.048,2397.613
383,1323.046,2497.405
384,1647.032,2201.844
385,1197.381,2152.113
386,948.6887,2299.461
387,1118.492,2464.058
388,996.7627,2100.619
389,1033.139,2360.225
390,1066.789,2111.393
391,744.8248,2270.695
392,1312.697,2234.496
393,925.7635,2054.802
394,1154.065,2144.151
395,807.3307,1986.971
396,1143.21,2376.312
397,988.0145,2251.712
398,1201.927,2118.744
399,907.3527,2156.155
400,1079.316,2200.692
401,907.2791,2318.157
402,499.9153,2084.323
403,1242.615,2035.005
404,1046.352,2116.705
405,1478.256,2430.752
406,740.0978,1989.156
407,1268.618,2070.723
408,861.9198,2032.525
409,833.1476,2173.133
410,1064.912,2227.819
411,1043.304,2094.836
412,1139.353,2011.527
413,1326.05,1935.273
414,823.7381,2062.576
415,1417.344,2107.063
416,852.0731,2149.634
417,1065.549,2227.109
418,948.4547,2059.566
419,860.3371,2179.372
420,528.6989,1894.155
421,817.5869,2025.881
422,556.1256,1857.6
423,927.1759,2095.104
424,1396.927,2237.262
425,158.8275,2159.044
426,1199.433,2324.453
427,604.1464,2283.931
428,1446.889,2636.666
429,859.2986,2259.065
430,849.1779,2505.088
431,1152.357,2538.938
432,968.9276,2875.046
433,837.2331,2258.648
434,1003.867,2312.742
435,1195.317,2180.2
436,661.9063,2489.783
437,1168.833,3541.544
438,954.598,2223.706
439,1442.831,2567.365
440,927.1445,2725.125
441,1057.484,2772.081
442,1342.685,3886.965
443,822.598,2711.508
444,345.4749,2629.329
445,566.4702,3980.519
446,850.2917,2371.073
447,338.5836,2654.21
448,540.0256,2168.77
449,255.4804,2232.289
450,-79.84019,2035.623
451,1298.71,3625.797
452,1073.788,2209.928
453,622.0062,2105.143
454,1037.935,2620.426
455,1103.596,2464.931
456,912.7747,3915.343
457,836.3868,2991.334
458,709.0853,2831.452
459,1055.493,4142.504
460,822.7321,4554.495
461,983.5579,3889.778
462,1016.79,4158.424
463,1054.358,2542.099
464,1331.444,6887.403
465,1859.6,9595.584
466,1297.278,5647.641
467,1945.99,6606.151
468,905.6619,3797.852
469,953.318,3111.526
470,1007.05,4726.547
471,1001.858,3269.675
472,1778.898,7639.625
473,1451.05,4129.44
474,871.6783,2744.022
475,1167.287,3074.319
476,826.0721,2497.46
477,590.9822,3004.487
478,868.072,3596.604
479,1232.883,2903.802
480,382.6299,2430.716
481,581.6198,2831.686
482,-130.1622,2179.31
483,297.3144,2035.834
484,-14.81085,3375.744
485,897.0439,3102.005
486,431.2262,4665.79
487,151.11,2522.771
488,923.8419,2469.856
489,-400.213,2170.547
490,788.1286,1999.206
491,363.9467,2376.079
492,625.989,2242.611
493,1111.767,2393.758
494,1088.998,2296.344
495,902.8287,2243.892
496,488.5531,2136.294
497,564.5052,2133.244
498,502.4749,2580.266
499,795.7092,2563.347
500,462.8253,1993.062
501,836.4958,4714.09
502,1341.662,3306.331
503,646.6896,3219.862
504,1107.675,2441.313
505,1099.269,2494.583
506,370.5255,2544.779
507,1325.633,2294.721
508,1176.855,2955.146
509,1013.966,2483.682
510,1205.599,2330.238
511,846.2576,2280.694
512,1175.334,3055.973
513,1309.065,2600.456
514,1401.141,2668.466
515,1346.782,2441.187
516,1340.66,2655.743
517,1537.255,2687.117
518,831.7601,3310.121
519,762.0837,2874.763
520,1141.908,2872.543
521,1028.716,2694.149
522,1137.226,2469.611
523,1165.475,2306.611
524,259.2554,2599.841
525,8.958796,2521.714
526,290.0792,2833.897
527,699.984,2635.855
528,638.6894,2618.452
529,436.1845,2714.446
530,1342.776,2979.711
531,1073.855,2754.782
532,860.9388,2368.825
533,1066.664,2611.271
534,952.0677,3515.74
535,1554.181,3251.846
536,905.3195,2605.279
537,1770.957,4994.501
538,1197.444,2857.819
539,1042.996,2375.243
540,1048.987,2584.653
541,1016.795,2899.405
542,904.5206,2682.179
543,473.9029,2593.295
544,675.8262,2595.895
545,613.179,2515.344
546,379.1735,2509.38
547,1083.537,2466.635
548,439.0198,4390.576
549,800.7445,2493.87
550,1355.874,2513.816
551,656.1181,4179.768
552,642.8202,3473.806
553,1072.277,4512.988
554,369.7039,4442.33
555,893.3463,3113.378
556,639.1931,3498.991
557,1229.617,3210.427
558,642.9515,4056.748
559,846.1561,3280.305
560,1221.66,3581.704
561,365.1718,2655.907
562,399.7142,4355.171
563,390.9749,4360.4
564,589.9407,2608.429
565,860.8657,4398.423
566,1160.269,3444.336
567,1277.502,3911.327
568,1380.043,3122.015
569,532.7287,4379.107
570,434.5597,3497.442
571,689.8278,3258.262
572,248.3883,1814.086
573,507.8653,2831.341
574,-283.5185,3210.018
575,562.6024,2764.941
576,766.3177,2690.512
577,1045.933,2873.823
578,1137.521,2593.044
579,1374.553,4211.063
580,986.6188,3098.32
581,591.3778,2561.407
582,711.743,2761.25
583,212.8532,2991.044
584,1260.358,3099.969
585,1050.037,3566.504
586,1702.929,7623.086
587,1359.091,2932.684
588,1020.939,4626.858
589,1544.701,3481.138
590,372.7689,5080.612
591,1121.179,14590.44
592,1672.425,4594.068
593,1196.789,6506.787
594,958.1563,4772.461
595,907.9427,7756.142
596,2224.388,5608.128
597,1570.535,5344.356
598,2100.789,9779.673
599,1934.107,7824.818
600,2450.183,14170.64
601,2305.005,5790.752
602,1726.447,4706.867
603,1904.137,4843.867
604,1913.936,11652.8
605,1673.151,10583.08
606,2811.436,11440.88
607,1793.788,5188.707
608,1480.066,4796.988
609,1607.638,5304.844
610,2133.601,6304.794
611,1466.384,5106.318
612,1767.141,12622.93
613,1656.781,5225.678
614,1579.452,5401.317
615,2449.695,13968.79
616,2043.917,17197.59
617,1400.566,5724.391
618,2290.156,14323.54
619,3236.387,11339.45
620,2445.702,14256.87
621,2391.452,13961.78
622,2507.482,10363.95
623,2402.027,8128.173
624,2507.35,14442.97
625,1955.833,5458.786
626,2108.792,7117.007
627,2407.62,11407.06
628,1906.247,5296.879
629,3127.123,11899.19
630,2303.659,6551.403
631,2152.425,13937.33
632,2470.919,9639.65
633,2366.302,8259.919
634,2035.109,5089.677
635,1153.791,10559.47
636,1980.632,6502.432
637,2297.325,9918.461
638,2533.663,33634.2
639,1505.173,5226.605
640,1993.554,9221.289
641,415.7816,5929.711
642,2351.659,17873.3
643,2770.631,10339.31
644,2654.972,8784.461
645,3266.213,13730.22
646,1962.627,7108.192
647,2643.598,14296
648,1171.973,11090.4
649,3572.044,13919.9
650,4091.825,17364.5
651,1750.26,7268.101
652,2534.405,7232.233
653,1254.033,6863.545
654,1334.196,6142.266
655,2068.846,14684.42
656,2715.242,8811.392
657,2634.027,18747.35
658,2240.965,10279
659,1780.709,9786.887
660,1594.012,6704.085
661,3521.466,15469.88
662,4327.237,12175.21
663,1984.635,9074.476
664,2949.396,8342.8
665,1296.431,6127.682
666,1476.54,6337.25
667,872.8956,5633.423
668,1830.489,12442.4
669,3108.169,13261.21
670,1013.437,10709.3
671,1065.453,7663.546
672,1455.902,11826.93
673,1578.249,7658.704
674,1331.201,7564.574
675,1474.318,10010.84
676,1970.901,11820.41
677,932.4494,4956.817
678,1127.309,9487.892
679,2288.536,9851.058
680,1500.785,4996.549
681,2557.078,15129
682,735.3965,5025.069
683,1857.463,9287.796
684,2159.568,15031.16
685,1314.605,7695.297
686,228.2057,3692.736
687,2552.682,19097.53
688,2206.538,10236.59
689,2184.129,17523.35
690,2298.706,14634.87
691,1444.926,15154.46
692,2277.587,10746.93
693,1440.132,8355.098
694,2561.026,24256.16
695,2140.496,10402.51
696,3018.61,13768.86
697,2921.746,12800.58
698,3246.485,22574.68
699,2126.503,12868.49
700,1514.812,7052.567
701,1013.292,9455.918
702,279.6417,7361.703
703,4068.779,55651.27
704,1431.374,9459.383
705,1260.661,9982.643
706,294.4886,5290.85
707,552.5209,4767.651
708,232.2162,4153.684
709,1645.245,7068.942
710,365.8269,3312.093
711,310.2047,4175.99
712,-469.4776,2964.582
713,72.78262,5012.685
714,129.757,3116.335
715,558.6866,2953.646
716,474.3381,3673.831
717,1067.84,2729.698
718,85.20633,3456.486
719,642.0142,2724.362
720,420.5558,3039.79
721,473.5411,2844.487
722,-333.6439,3110.675
723,421.2768,3282.936
724,482.8609,2889.702
725,1218.765,13033.59
726,1555.897,9946.119
727,939.5538,3668.229
728,881.8529,4463.796
729,1108.714,5655.927
730,366.8912,6212.265
731,326.3058,6880.197
732,1214.657,9111.123
733,644.6719,7704.71
734,1407.54,5988.113
735,666.7113,4765.298
736,-26.07023,5696.726
737,644.306,10538.83
738,1469.109,10454.99
739,413.0311,6264.825
740,1652.333,12471.1
741,627.4968,6967.083
742,708.0231,6357.474
743,-407.9362,4484.167
744,-26.02465,2623.744
745,442.6615,4432.534
746,152.3714,2237.856
747,1840.252,11615.31
748,1235.455,6795.698
749,894.2209,3982.384
750,1296.311,7810.195
751,1052.076,9066.654
752,444.1637,5059.461
753,-652.4751,4779.094
754,417.8575,10520.92
755,1930.466,19097.79
756,384.9934,10598.71
757,888.695,5125.543
758,1469.12,9053.618
759,1046.993,9027.263
760,41.63377,3748.711
761,670.5044,3611.656
762,1103.577,4755.473
763,1329.864,7819.869
764,97.84374,3007.172
765,204.5329,4574.176
766,409.459,4668.387
767,470.1951,5242.361
768,1638.696,13063.65
769,1310.135,6593.11
770,318.7756,7324.891
771,941.611,4428.556
772,1241.922,6409.166
773,698.0316,9835.024
774,1397.99,4640.859
775,1878.958,8498.187
776,1714.791,6436.004
777,1613.278,11375.46
778,1850.286,8976.133
779,1136.866,4680.865
780,736.2086,4740.056
781,643.6317,3166.732
782,997.2705,7573.881
783,1326.91,7577.797
784,1337.326,7702.819
785,278.7112,2478.815
786,-120.5521,2357.12
787,106.3793,2518.642
788,-146.2162,2508.772
789,695.1022,3712.546
790,359.9195,2362.167
791,203.6552,3480.721
792,10.08766,2820.315
793,47.60023,3290.092
794,-79.57954,2817.075
795,-671.7358,2743.604
796,-427.1023,2337.102
797,-270.4239,2572.874
798,-703.8431,2203.533
799,228.1049,2397.851
800,64.15649,2808.254
