GenerationNum,AverageFitness,HighestFitness
1,-1108.301,912.1617
2,-840.7798,857.8713
3,-1648.012,615.4778
4,-1027.041,761.9545
5,-1141.615,953.2864
6,-1387.772,937.1281
7,-997.6635,991.4927
8,-1093.037,1165.246
9,-1207.057,698.3772
10,-1708.168,916.0544
11,-954.252,935.6396
12,-2041.208,675.7653
13,-758.3148,1256.198
14,-309.4438,911.0949
15,-892.7853,1140.613
16,-426.0396,1170.902
17,-156.0521,1298.436
18,-993.1757,845.0192
19,-704.9711,722.1653
20,-1137.923,891.8781
21,-273.0661,948.7318
22,-376.8992,1161.605
23,-534.8214,1141.662
24,-127.6304,1139.352
25,-66.60519,1159.751
26,79.88617,955.0705
27,-557.2096,955.5981
28,-436.9291,966.5553
29,-276.3048,965.9372
30,-505.328,949.8145
31,-318.4958,952.479
32,-195.2684,920.3893
33,351.9219,956.9327
34,-637.3558,985.22
35,-408.032,924.0565
36,-152.3692,921.7142
37,48.01243,958.1451
38,-330.3516,966.6016
39,-712.1218,910.0659
40,-302.8646,984.5444
41,-316.9001,990.6423
42,258.4747,1157.779
43,-537.6058,990.1943
44,5.400266,996.5285
45,-66.78737,1227.709
46,-160.3939,1240.613
47,-439.4867,1211.824
48,634.0157,1132.317
49,420.8113,1179.494
50,16.43599,1209.908
51,480.4667,1373.067
52,40.4155,1353.536
53,270.2673,1294.724
54,390.1921,1280.867
55,206.2267,1317.518
56,-171.1307,1275.336
57,689.0508,1366.307
58,788.7015,1458.908
59,278.2336,1287.883
60,70.29806,1346.527
61,619.7298,1336.27
62,179.0895,1380.802
63,410.8535,1352.944
64,-579.5901,1316.976
65,-230.5308,1336.867
66,694.7299,1454.947
67,-69.93652,1421.601
68,-246.0945,1315.864
69,290.8433,1333.562
70,147.6232,1303.959
71,628.9626,1331.482
72,170.0285,1379.773
73,418.8167,1363.847
74,870.5841,1361.339
75,236.7238,1273.757
76,172.4088,1356.541
77,193.8223,1358.635
78,-925.6356,1311.8
79,-191.1017,1310.942
80,-651.4607,1322.485
81,-197.1658,1311.547
82,-410.748,1346.82
83,-180.6808,1354.029
84,-377.9191,1333.26
85,-83.95979,1346.994
86,-203.9812,1350.716
87,-296.0396,1370.387
88,544.9559,1346.451
89,127.917,1268.195
90,-437.9951,1268.365
91,393.426,1514.88
92,-109.7858,1312.676
93,186.669,1428.991
94,136.3084,1292.455
95,-142.8817,1452.026
96,281.235,1427.3
97,271.0124,1315.349
98,-233.1357,1593.508
99,978.1407,1435.339
100,292.0458,1470.84
101,-123.1452,1280.456
102,154.9603,1750.92
103,864.953,1428.476
104,408.4382,1443.907
105,766.2725,1406.419
106,-457.131,1330.092
107,-262.0456,1313.962
108,-354.0671,1356.645
109,-9.178517,1241.417
110,104.578,1224.109
111,37.50982,1390.923
112,666.5385,1367.152
113,-115.1149,1248.376
114,363.4564,1316.289
115,122.5833,1280.111
116,341.4136,1377.108
117,732.8969,1287.72
118,609.5142,1317.062
119,760.9918,1332.366
120,827.1,1316.895
121,146.3332,1284.49
122,369.2337,1339.048
123,-142.8988,1353.41
124,202.8153,1364.462
125,155.8884,1360.393
126,-371.9146,1288.417
127,-310.9152,1341.87
128,583.2632,1432.821
129,18.38739,1152.111
130,479.7852,1395.841
131,567.8376,1454.061
132,314.318,1332.809
133,658.4703,1450.701
134,463.4896,1362.081
135,76.55977,1338.663
136,145.268,1342.927
137,373.0184,1347.234
138,267.8058,1474.845
139,65.31618,1361.239
140,630.7169,1666.331
141,671.1827,1318.34
142,815.2162,1374.872
143,-248.6206,1489.263
144,396.525,1364.267
145,749.3401,1337.859
146,1048.783,1415.452
147,-88.9912,1423.089
148,440.7811,1307.374
149,579.797,1306.356
150,1119.043,1334.213
151,986.416,1353.191
152,731.2944,1387.632
153,981.6884,1336.615
154,885.3513,1368.21
155,993.1865,1373.124
156,343.0212,1409.027
157,817.5756,1405.336
158,673.7806,1359.126
159,1104.228,1366.096
160,840.7494,1340.409
161,936.5026,1342.933
162,40.37939,1370.886
163,1068.682,1324.557
164,578.9153,1340.876
165,-50.20433,1347.44
166,293.4994,1303.524
167,806.4429,1339.92
168,138.5421,1288.467
169,324.1476,1316.979
170,503.0168,1295.38
171,138.006,1357.082
172,662.7214,1329.868
173,419.0244,1332.838
174,81.68806,1359.109
175,711.0033,1286.745
176,725.3471,1333.406
177,933.176,1333.357
178,24.28802,1252.142
179,971.085,1389.829
180,-205.3318,1308.085
181,-318.7241,1314.879
182,-43.72077,1340.063
183,-337.7748,1317.457
184,448.5093,1352.898
185,324.2903,1313.68
186,216.245,1404.19
187,683.3136,1226.227
188,412.0418,1280.286
189,713.0195,1567.424
190,451.4379,1286.265
191,541.3301,1268.885
192,354.9568,1310.004
193,165.1408,1309.784
194,714.4122,1331.756
195,817.4452,1333.687
196,863.985,1325.243
197,672.1517,1327.06
198,509.6593,1354.063
199,791.8058,1277.579
200,-143.3999,1266.002
201,832.2197,1488.787
202,725.3066,1273.194
203,-349.639,1386.945
204,42.33434,1303.305
205,795.5567,1342.365
206,427.266,1343.321
207,138.2538,1316.966
208,449.4235,1290.843
209,885.2095,1326.285
210,109.9226,1328.876
211,1015.927,1368.05
212,304.7864,1264.355
213,499.3852,1526.81
214,377.6104,1337.559
215,654.7113,1384.96
216,570.152,1288.474
217,395.1119,1279.159
218,604.0959,1300.105
219,523.6078,1344.837
220,175.2214,1337.776
221,-196.2202,1308.55
222,-497.6396,1326.56
223,-137.8196,1290.243
