GenerationNum,AverageFitness,HighestFitness
318,-56.64445,455.6995
319,293.4109,455.7474
320,190.8473,455.7379
321,127.2135,455.7656
322,-362.8544,455.7258
323,-106.0373,455.7285
324,-213.8139,455.7422
325,16.63267,455.7612
326,-87.93275,455.7404
327,-411.1916,455.7134
328,-255.067,455.7161
329,-344.6781,455.7321
330,-333.1979,455.716
331,53.26334,455.7219
332,218.0145,455.768
333,267.5278,455.7434
334,-34.9338,455.7841
335,-63.33049,455.7135
336,-52.72395,455.71
337,128.9076,455.7632
338,-440.7262,455.7393
339,1.683218,455.7289
340,-37.06754,455.7338
341,148.9316,455.7386
342,-32.28138,455.7619
343,191.5562,455.7474
344,-195.1065,455.7249
345,-289.7194,455.7239
346,-349.3303,455.726
347,-157.5679,455.716
348,-628.9863,455.716
349,-88.99547,455.7172
350,-452.3851,455.7137
351,96.22096,455.7342
352,105.5277,455.7395
353,-190.1637,455.7405
354,-214.7361,455.7156
355,-252.1401,455.7276
356,-373.293,455.7408
357,-251.5688,455.7558
358,34.07579,455.7578
359,-7.043497,455.7202
360,-241.9746,455.731
361,-182.9384,455.7111
362,-100.9835,455.7537
363,-196.324,455.7132
364,-66.2221,455.7399
365,-170.6077,455.7434
366,150.4653,455.7049
367,-152.6404,455.7134
368,147.1884,455.7494
369,-1031.658,455.7058
370,-536.8885,455.7397
371,-133.7225,455.7221
372,96.45708,455.6913
373,31.89531,455.7336
374,-215.8383,455.7292
375,97.07886,455.7377
376,-353.2753,455.7201
377,171.7766,455.7168
378,177.657,455.7144
379,117.7258,455.7125
380,-95.12488,455.7421
381,-33.36475,455.724
382,-322.6293,455.7177
383,-324.2188,455.7077
384,-26.75916,455.735
385,-67.29969,455.7141
386,-248.4926,455.7236
387,-1468.036,455.7398
388,209.1324,455.7368
389,125.6171,455.7159
390,-112.9508,455.7468
391,-21.09516,455.6946
392,177.9263,455.7301
393,-0.3586349,455.7068
394,-168.8803,455.7191
395,-341.636,455.7113
396,-309.0237,455.772
397,-378.8774,455.7319
398,-301.7549,455.6924
399,-126.2541,455.723
400,-44.38148,455.7397
401,-17.86491,455.7342
402,-408.6509,455.7117
403,-863.0539,455.7196
404,-308.0944,455.736
405,9.03494,455.7422
406,-136.8885,455.7394
407,-464.967,455.7255
408,-220.9776,455.7471
409,154.0675,455.7339
410,-386.6879,455.7243
411,-323.7022,455.726
412,-965.1914,455.7284
413,-364.8599,455.7264
414,-654.8943,455.7352
415,-300.3186,455.7134
416,-248.4484,455.7329
417,65.43755,455.7283
418,212.7141,455.7291
419,-336.9191,455.7116
420,-528.3709,455.7296
421,-111.8468,455.7229
422,2.745624,455.7169
423,-560.9999,455.7277
424,-177.088,455.7348
425,-52.02428,455.7226
426,-332.9764,455.746
427,39.69625,455.7438
428,-480.2416,455.7207
429,61.97456,455.7188
430,137.2954,455.7375
431,-318.4802,455.7538
432,-219.48,455.7194
433,-471.5658,455.7316
434,-540.5507,455.7381
435,-754.62,455.7274
436,-479.2785,455.7329
437,-143.3898,455.7332
438,-11.28839,455.7372
439,217.3842,455.7246
440,94.40855,455.7454
441,-623.9117,455.7202
442,-351.9259,455.7106
443,-483.3494,455.7479
444,-366.5022,455.7296
445,273.4245,455.7265
446,99.66721,455.723
447,-131.717,455.7232
448,52.4116,455.7374
449,96.18398,455.7357
450,206.0799,455.6871
451,76.57339,455.7288
452,-188.4781,455.724
453,281.106,455.712
454,-334.4987,455.7526
455,-65.4082,455.7333
456,52.43402,455.7045
457,-430.1856,455.7177
458,-17.57962,455.7313
459,-272.9933,455.7391
460,44.59055,455.7395
461,-267.1521,455.7269
462,-404.7938,455.7327
463,-216.7692,455.7224
464,120.037,455.7192
465,-177.1214,455.7487
466,-725.882,455.7281
467,-248.3602,455.7527
468,-1175.965,455.7219
469,-152.5885,455.7449
470,-204.6814,455.7364
471,-393.5754,455.7269
472,-158.502,455.7095
473,-128.0928,455.7448
474,62.60088,455.7227
475,-190.7149,455.7385
476,-173.2269,455.7336
477,55.75666,455.7242
478,-336.2363,455.7193
479,24.04449,455.7338
480,-182.8365,454.8344
481,-384.7748,455.7251
482,-59.50994,455.7273
483,-17.84921,455.7301
484,-136.1605,455.7149
485,-308.4526,455.7162
486,-610.418,455.7233
487,-662.3428,455.7258
488,146.5858,455.7308
489,-297.5887,455.7095
490,-177.9478,455.7312
491,98.88478,455.7264
492,44.63544,455.7397
493,-63.80109,455.7409
494,105.4782,455.7312
495,-21.80371,455.7238
496,-95.40404,455.7261
497,-10.4857,455.7242
498,-31.85243,455.7271
499,-9.468409,455.7115
500,-262.6874,455.7241
501,-85.75716,455.7525
502,0.3255447,455.7291
503,-98.44539,455.7194
504,-636.361,455.7211
505,-256.6151,455.7267
506,6.959378,455.7352
507,-139.1524,455.7177
508,-348.255,455.7229
509,-300.0755,455.7483
510,-117.3409,455.7249
511,32.05182,454.8785
512,-99.39226,454.8477
513,-118.7517,454.8493
514,-324.0121,454.8636
515,-200.6181,454.8663
516,-393.7335,454.8597
517,-1010.805,455.7376
518,-577.9249,455.7156
519,-448.5285,455.7152
520,-64.66996,455.7274
521,-78.41727,455.727
522,-194.336,455.7452
523,-63.32944,455.7456
524,15.51063,455.7194
525,219.7201,455.7452
526,-381.221,455.7152
527,-737.8051,455.7344
528,-229.8099,455.72
529,-1055.122,455.7421
530,-340.8279,455.7362
531,-319.5518,455.7391
532,-319.2991,455.7167
533,-251.929,455.7185
534,-4.468903,455.7255
535,-175.9369,455.7257
536,-145.5815,455.7171
