GenerationNum,AverageFitness,HighestFitness
872,489.1325,923.3806
873,420.2122,938.57
874,243.5827,827.6582
875,343.3202,830.5709
876,242.635,671.766
877,378.1337,896.9075
878,377.8438,889.6108
879,316.1212,877.9657
880,213.1817,808.8477
881,370.2292,814.3948
882,426.0264,923.4941
883,260.0868,845.1645
884,428.832,980.0834
885,296.9038,835.8777
886,432.1557,987.9758
887,303.7982,929.3453
888,418.6295,879.7979
889,341.1499,970.3013
890,269.3083,822.14
891,171.7262,714.1788
892,357.7064,891.2229
893,427.5635,941.748
894,466.7845,883.2084
895,480.348,882.8535
896,398.143,872.2973
897,249.0678,825.3779
898,218.4677,748.3896
899,354.8451,864.8456
900,454.3216,918.328
901,291.359,952.153
902,416.9234,927.2516
903,413.2266,896.33
904,332.5315,946.8237
905,527.9357,890.6463
906,409.6978,909.6816
907,291.2961,833.9233
908,294.0754,846.0884
909,482.0439,948.7446
910,253.7982,794.0914
911,447.4196,913.8962
912,441.6064,846.1683
913,232.1265,771.071
914,229.0326,921.9229
915,245.0231,867.0014
916,248.0554,799.2013
917,165.1756,676.4844
918,323.8553,935.9474
919,355.816,976.4442
920,467.8517,1125.345
921,132.5181,1352.445
922,143.1576,1522.468
923,286.7861,1123.683
924,-83.41077,1129.814
925,337.9932,892.6477
926,487.4939,1123.16
927,295.7383,987.5308
928,581.4489,1163.284
929,318.0669,895.3027
930,415.78,943.6942
931,416.7897,1123.961
932,401.086,971.5462
933,305.8193,997.0982
934,408.1751,993.1655
935,238.9556,1122.308
936,235.206,971.9871
937,457.2067,1168.48
938,383.9818,993.645
939,181.1332,869.8477
940,208.601,754.6561
941,369.4666,948.3564
942,361.5703,1251.614
943,341.6457,934.2203
944,227.0228,872.4603
945,392.7379,957.9163
946,514.0157,1265.459
947,104.843,1145.875
948,170.5326,1163.743
949,-68.37125,977.3686
950,113.2248,986.2521
951,-253.3177,1243.041
952,137.9306,1289.731
953,-300.5359,846.5965
954,187.4141,973.123
955,-241.4436,871.3847
956,48.52725,472.9918
957,86.55365,378.7624
958,-320.7105,707.5312
959,-157.1192,470.0605
960,86.11638,610.2086
961,79.04168,575.0242
962,112.1749,597.3468
963,74.77925,165.1035
964,113.5913,718.7955
965,141.6625,624.8337
966,245.6624,711.4351
967,345.2358,882.7493
968,193.5153,747.5278
969,322.748,864.0087
970,296.8798,954.0905
971,241.6723,951.1251
972,240.2756,901.8707
973,277.1833,858.7972
974,188.7702,820.0053
975,217.528,857.9634
976,183.5313,730.8237
977,266.4867,609.2902
978,288.7365,612.3159
979,225.6012,763.4118
980,469.4886,858.618
981,463.1332,1110.189
982,459.3017,1123.407
983,355.0497,760.1815
984,413.4951,731.0997
985,583.346,1122.798
986,299.2256,843.6021
987,518.0887,964.8409
988,405.4578,804.1072
989,459.7915,769.6882
990,397.505,897.2318
991,570.2495,809.0165
992,546.1091,872.3851
993,575.1433,918.4208
994,411.9278,1114.927
995,457.0023,849.8698
996,13.98491,904.2872
997,502.6541,820.7758
998,388.0165,807.5215
999,457.3845,883.9064
1000,493.2254,824.868
1001,422.4503,861.063
1002,322.8625,825.5045
1003,384.8129,780.6448
1004,394.3305,686.0724
1005,409.998,864.3177
1006,-227.0537,746.8448
1007,227.7046,635.7125
1008,430.785,806.0224
1009,393.8387,754.5842
1010,377.371,727.384
1011,396.6426,730.1138
1012,389.4203,771.197
1013,453.8163,811.217
1014,410.3726,782.2371
1015,275.0929,757.9011
1016,250.8258,842.9391
1017,395.3144,825.0261
1018,450.2537,785.7169
1019,355.8801,709.5021
1020,471.7421,745.4098
1021,436.9049,781.2875
1022,550.7189,736.2644
1023,478.2806,728.9453
1024,509.476,756.141
1025,512.5892,811.8407
1026,292.7538,823.2209
1027,403.7457,830.7213
1028,589.9589,933.3157
1029,377.0587,880.5375
1030,436.5374,861.2454
1031,421.9675,854.4351
1032,451.1066,852.3002
1033,348.0779,844.3188
1034,630.1036,888.7199
1035,320.7573,859.8636
1036,413.4882,887.4482
1037,385.9135,872.9341
1038,308.3705,887.6329
1039,289.7433,838.9525
1040,363.3345,888.6514
1041,198.6296,873.8821
1042,335.9446,897.9748
1043,275.5656,859.8473
1044,301.6498,859.2492
1045,304.7672,843.7747
1046,318.7421,847.6233
1047,504.7408,940.2066
1048,408.8311,861.1852
1049,-44.85926,843.766
1050,321.4342,886.0435
1051,453.0222,861.756
1052,455.2339,865.5697
1053,348.9644,844.7071
1054,779.7842,894.8663
1055,440.8323,817.2125
1056,350.7722,967.6432
1057,494.5311,976.8456
1058,430.3534,982.8146
1059,429.6863,934.4341
1060,590.6779,977.7056
1061,509.3289,1184.635
1062,618.7224,919.5363
1063,564.7851,971.8917
1064,484.7599,926.3419
1065,628.016,932.6074
1066,541.2429,985.8521
1067,656.009,952.6655
1068,568.3835,992.4518
1069,572.9229,906.9481
1070,549.1181,933.6508
1071,615.2811,935.1731
1072,651.0996,1133.766
1073,561.8473,921.8305
1074,508.9246,926.85
1075,557.8246,930.1406
1076,591.9216,944.6193
1077,-415.0555,971.5171
1078,-491.8699,939.9077
1079,618.527,896.2738
1080,432.4754,875.7892
1081,395.3246,951.7656
1082,-131.0329,954.9286
1083,461.5179,956.1966
1084,-101.9822,923.5302
1085,201.0838,910.6856
1086,524.0532,1111.188
1087,350.2697,913.7976
1088,585.7555,916.4398
1089,556.3416,953.1932
1090,563.3068,882.0296
1091,399.0186,909.5781
1092,2.957468,914.46
1093,485.4951,970.9814
1094,69.70769,994.4583
1095,294.6369,902.7408
1096,485.9181,879.2895
1097,344.296,912.6604
1098,-74.09414,952.4104
1099,261.5373,955.2557
1100,254.7879,936.8306
1101,453.5749,861.8929
1102,554.4426,895.1188
1103,248.8354,1301.202
1104,466.4363,940.0159
1105,95.09312,917.4246
1106,745.8109,958.0383
1107,431.6832,970.2482
1108,185.7737,1207.419
1109,-73.02251,1166.189
1110,-339.2274,954.0436
1111,170.7903,938.8397
1112,495.0154,891.9207
1113,460.2946,905.4913
1114,34.42773,1144.961
1115,0.8750427,956.8385
1116,599.1215,985.8044
1117,535.9034,1222.925
1118,629.4935,911.3878
1119,176.9182,981.9547
1120,-26.45086,929.9456
1121,60.53442,1113.555
1122,-102.1119,978.668
1123,-775.613,1137.913
1124,-94.44882,1149.648
1125,-138.9182,1129.268
1126,184.7297,1176.536
1127,115.0427,896.7513
1128,-563.8861,952.9884
1129,391.6646,1203.13
1130,-420.4052,943.523
1131,404.9931,939.7075
1132,303.4978,913.2985
1133,44.52357,951.1624
1134,494.6395,1121.046
1135,576.0511,936.391
1136,518.5284,1170.442
1137,-476.071,1162.515
1138,456.3338,1182.658
1139,589.7736,1112.62
1140,780.1385,1195.315
1141,555.0554,997.3953
1142,460.0526,1210.985
1143,486.8499,1263.644
1144,376.7726,1211.494
1145,607.7957,1176.564
1146,566.8976,1206.112
1147,572.7924,1315.496
1148,488.7929,1162.893
1149,429.621,942.0944
1150,478.0084,963.8936
1151,496.0349,1182.557
1152,587.7864,1178.241
1153,492.403,1180.959
1154,361.8242,1123.076
1155,569.4857,1145.906
1156,334.7997,931.4373
1157,306.8628,959.0272
1158,567.3514,1267.014
