GenerationNum,AverageFitness,HighestFitness
199,560.4245,1266.818
200,796.212,1291.803
201,514.8517,1315.29
202,832.6642,1340.582
203,606.5148,1349.31
204,561.6984,1332.992
205,584.2438,1368.021
206,566.4247,1415.432
207,732.3923,1628.909
208,690.2858,1289.009
209,606.9091,1297.015
210,632.4784,1353.978
211,692.1547,1361.724
212,695.4386,1389.204
213,430.5117,1464.187
214,581.8456,1638.709
215,646.6557,1371.325
216,428.6225,1641.362
217,652.6415,1348.824
218,476.3208,1478.439
219,807.2411,1474.058
220,616.2164,1620.926
221,546.3245,1505.894
222,341.9073,1310.668
223,400.3282,1508.438
224,-22.63422,1553.698
225,9.087303,1495.079
226,70.49663,1487.778
227,590.2496,1592.866
228,183.3553,1297.786
229,143.607,1665.498
230,127.5386,1362.21
231,416.9771,1582.47
232,199.2057,1391.408
233,226.8304,1202.293
234,404.2852,1447.921
235,427.4122,1377.853
236,131.2895,1414.256
237,-410.1432,1355.847
238,334.6785,1536.097
239,454.1396,1602.526
240,768.5624,1570.38
241,442.3748,1378.648
242,603.4902,1472.38
243,729.8124,1567.638
244,221.0478,1480.89
245,890.1064,1550.431
246,502.525,1540.401
247,933.0926,1581.573
248,-74.63268,1585.484
249,1018.904,1547.662
250,490.6622,1405.083
251,620.5153,1506.581
252,-1392.537,1487.373
253,805.6052,1524.085
254,-8.798166,1474.484
255,812.6798,1584.895
256,532.0306,1528.004
257,696.7994,1569.073
258,173.5015,1536.38
259,636.9247,1595.058
260,-96.77158,1554.688
261,520.098,1432.446
262,-270.797,1164.755
263,-541.792,1290.166
264,850.5448,1580.167
265,695.0684,1471.621
266,632.3544,1606.147
267,804.5723,1453.821
268,1005.866,1618.733
269,876.3923,1525.895
270,641.5912,1522.03
271,269.5895,1481.372
272,642.2437,1540.189
273,220.1462,1554.651
274,702.6547,1545.788
275,692.6106,1423.263
276,353.3598,1484.557
277,763.8091,1536.333
278,514.1749,1404.702
279,652.5167,1348.769
280,241.0022,1440.642
281,610.98,1461.463
282,758.5533,1436.468
283,444.2698,1434.319
284,759.6221,1473.868
285,877.9608,1494.887
286,807.5319,1520.23
287,652.5975,1497.728
288,580.0836,1508.51
289,211.0178,1441.885
290,680.2167,1535.488
291,430.9183,1531.579
292,641.1402,1526.826
293,681.5092,1532.638
294,68.32568,1454.73
295,-164.368,1556.779
296,263.0488,1414.25
297,784.225,1453.833
298,-232.4897,1433.781
299,343.3132,1571.73
300,322.5132,1477.506
301,474.4315,1274.597
302,-172.5018,1388.799
303,512.5358,1492.868
304,-2.197726,1311.14
305,459.7315,1589.537
306,-485.7135,1142.955
307,-166.0224,1221.271
308,73.72044,1295.592
309,15.87864,1394.704
310,171.6373,1215.71
311,487.7099,1457.406
312,69.78009,1439.484
313,823.1556,1596.451
314,759.6451,1521.415
315,1103.617,1544.383
316,797.3992,1521.23
317,1052.943,1586.427
318,627.3708,1541.624
319,1073.507,1523.542
320,542.4769,1670.995
321,810.4564,1521.035
322,820.8991,1502.216
323,123.8019,1490.058
324,983.7311,1508.542
325,978.3458,1511.027
326,975.7443,1518.763
327,367.7629,1547.741
328,1130.935,1556.872
329,858.4157,1572.767
330,1116.88,1567.372
331,866.8298,1641.763
332,635.7722,1542.376
333,450.1779,1575.025
334,1127.41,1571.814
335,1033.093,1583.904
336,1076.441,1570.461
337,1014.648,1520.897
338,922.6974,1522.046
339,973.516,1529.849
340,987.8753,1555.545
341,944.8843,1559.683
342,976.0242,1529.313
343,1172.313,1539.877
344,521.188,1586.014
345,1139.153,1550.045
346,1013.775,1588.255
347,493.8268,1514.054
348,40.52812,1523.458
349,390.3874,1551.023
350,675.111,1483.92
351,187.682,1497.058
352,753.4833,1522.722
353,973.5684,1553.177
354,437.8302,1484.296
355,490.7763,1475.445
356,826.4828,1518.562
357,940.4945,1574.604
358,180.2268,1435.76
359,703.2449,1221.63
360,-129.1419,1343.042
361,558.2135,1306.496
362,305.2209,1571.32
363,603.3599,1391.135
364,812.1689,1443.183
365,767.1276,1516.885
366,-534.762,1559.314
367,809.5543,1639.002
368,227.6499,1693.351
369,-30.91051,1493.147
370,-1092.666,1533.734
371,844.2879,1620.653
372,-218.8841,2169.893
373,324.7234,1822.691
374,-579.671,1501.307
375,-572.5748,1596.078
376,-46.95868,1428.919
377,92.71865,1474.209
378,573.1093,1539.569
379,894.7791,1755.48
380,605.8734,1385.989
381,447.6603,1390.249
382,146.6434,1590.843
383,-65.24247,1573.126
384,174.2139,1400.225
385,-103.1464,1569.224
386,574.5428,1982.125
387,911.2051,1587.606
388,851.339,1523.39
389,180.3896,1503.263
390,479.9203,1615.47
391,185.088,1501.152
392,235.8723,1476.5
393,257.9347,1367.323
394,182.5864,1524.014
395,857.9858,1445.979
396,670.0156,1612.654
397,944.6753,1499.653
398,311.2152,1487.078
399,909.241,1482.22
400,783.9789,1524.604
401,861.9866,1514.929
402,670.5358,1502.589
403,266.0916,1549.086
404,777.0807,1549.762
405,941.0487,1558.073
406,1106.016,1533.896
407,726.5924,1555.005
408,1059.1,1539.566
409,269.8947,1539.707
410,396.1491,1554.594
411,1179.469,1576.368
412,1065.026,1540.075
413,1109.862,1572.956
414,945.2565,1537.735
415,1084.271,1513.365
416,892.4512,1559.709
417,746.8911,1542.074
418,882.9965,1535.317
419,974.4783,1552.331
420,0.4773163,1579.633
421,1182.288,1571.351
422,1037.495,1568.188
423,156.6098,1560.501
424,810.0551,1577.717
425,421.7834,1591.957
426,232.2067,1606.899
427,763.5004,1569.366
428,427.0534,2055.718
429,33.76113,1525.68
430,749.2151,1471.15
431,597.8849,1494.757
432,246.6008,1548.721
433,442.6636,1544.28
434,769.8741,1538.426
435,914.5062,1533.148
436,922.0903,1543.315
437,728.6128,1530.765
438,934.0531,1505.814
439,1188.493,1579.697
440,491.0055,1590.145
441,1073.295,1533.794
442,943.9759,1549.254
443,942.2935,1628.913
444,166.2787,1532.757
445,802.1666,1528.681
446,823.4546,1516.161
447,638.3402,1539.644
448,865.3906,1555.053
449,566.5287,1516.686
450,378.8916,1476.814
451,610.0923,1446.55
452,164.5304,1481.869
453,650.6588,1466.391
454,-5.040751,1521.504
455,575.6464,1432.457
456,742.1541,1404.106
457,570.9211,1560.183
458,650.6257,1396.91
459,771.8681,1485.343
460,476.2068,1471.04
461,1053.954,1458.439
462,207.9149,1264.633
463,512.5472,1404.27
464,-198.8036,1254.074
465,-50.85955,1467.198
466,279.671,1494.429
467,-231.2683,1450.839
468,110.9115,1531.01
469,105.515,1366.005
470,108.2052,1372.345
471,402.6539,1521.661
472,-2076.021,1423.062
473,-1851.607,1426.271
474,-1657.268,1441.061
475,-71.16731,1442.907
476,-1913.936,836.608
477,-370.3178,1273.337
478,-1549.241,1635.646
479,-10127.41,1407.855
480,-1277.127,1134.652
481,-11436.58,1282.688
482,533.9799,1455.056
483,-766.9005,1332.305
484,-1194.926,1335.158
485,-117.7813,1498.434
486,35.90089,1513.831
487,1027.458,1554.714
488,984.1497,1523.726
489,1168.304,1542.88
490,1188.044,1507.494
491,859.7272,1449.598
492,817.106,1585.862
493,829.1385,1544.056
494,521.1837,1489.168
495,538.3979,1524.241
496,827.3758,1503.811
497,737.1781,1499.769
498,552.3092,1606.387
499,683.73,1518.488
500,1003.591,1559.655
501,865.8063,1518.108
502,749.1395,1501.986
503,595.8506,1552.668
504,118.4833,1501.527
505,704.7472,1562.908
506,915.5341,1550.938
507,819.3898,1599.686
508,233.2525,1586.519
509,785.0728,1569.128
510,658.1032,1509.86
511,1134.924,1504.181
512,908.6385,1539.342
513,837.3132,1561.359
514,786.9797,1537.316
515,917.6424,1504.115
516,1025.241,1517.68
517,805.3029,1468.581
518,816.2706,1622.194
519,802.775,1581.386
520,979.6621,1562.889
521,1002.195,1576.952
522,1024.731,1536.53
523,921.6891,1581.867
524,893.3771,1555.953
525,928.777,1564.401
526,444.8564,1533.923
